txn_id,user_id,amount,location,device,timestamp,risk_score,true_label,predicted_label
txn_1772301524373_274,U235,1890,Foreign,web,1772301524.3732688,0.85,GENUINE,GENUINE
txn_1772301526385_345,U973,3886,Mumbai,web,1772301526.3856287,0,GENUINE,GENUINE
txn_1772301528396_622,U181,13924,Kolkata,mobile,1772301528.3963077,0,GENUINE,GENUINE
txn_1772301530408_454,U266,12135,Foreign,mobile,1772301530.4080896,1.48,FRAUD,FRAUD
txn_1772301532423_971,U703,12826,Foreign,web,1772301532.423179,1.32,FRAUD,FRAUD
txn_1772301534439_143,U649,8736,Kolkata,mobile,1772301534.439462,0,GENUINE,GENUINE
txn_1772301536446_778,U996,14415,Bangalore,web,1772301536.4460201,0,GENUINE,GENUINE
txn_1772301538454_649,U583,858,Chennai,mobile,1772301538.454633,0,GENUINE,GENUINE
txn_1772301540471_140,U732,15717,Hyderabad,mobile,1772301540.4713233,0.66,FRAUD,FRAUD
txn_1772301542482_370,U847,1111,Kolkata,mobile,1772301542.4823623,0,GENUINE,GENUINE
txn_1772301544493_817,U206,10301,Chennai,mobile,1772301544.4932368,0,GENUINE,GENUINE
txn_1772301546506_289,U537,5241,Mumbai,mobile,1772301546.506627,0,GENUINE,GENUINE
txn_1772301548522_473,U100,14542,Chennai,mobile,1772301548.522039,0,GENUINE,GENUINE
txn_1772301550533_841,U585,13728,Chennai,mobile,1772301550.5336692,0,FRAUD,GENUINE
txn_1772301552536_197,U314,7500,Delhi,mobile,1772301552.5366297,0,GENUINE,GENUINE
txn_1772301554544_451,U246,14400,Bangalore,mobile,1772301554.544092,0,GENUINE,GENUINE
txn_1772301556552_554,U933,187,Bangalore,web,1772301556.5522416,0,GENUINE,GENUINE
txn_1772301558564_556,U869,11990,Delhi,web,1772301558.5642486,0,GENUINE,GENUINE
txn_1772301560570_605,U420,10544,Foreign,mobile,1772301560.5707648,0.58,FRAUD,FRAUD
txn_1772301562595_187,U466,12307,Chennai,web,1772301562.595929,0,GENUINE,GENUINE
txn_1772301564617_233,U641,4952,Foreign,mobile,1772301564.6173232,0.68,GENUINE,GENUINE
txn_1772301566629_734,U384,12221,Delhi,web,1772301566.6297083,0,GENUINE,GENUINE
txn_1772301568643_788,U109,2823,Bangalore,web,1772301568.6435049,0,GENUINE,GENUINE
txn_1772301570656_723,U648,13824,Bangalore,mobile,1772301570.656628,0,GENUINE,GENUINE
txn_1772301572670_463,U395,8276,Chennai,mobile,1772301572.6705613,0,GENUINE,GENUINE
txn_1772301574678_963,U122,8766,Delhi,web,1772301574.6781652,0,GENUINE,GENUINE
txn_1772301576693_587,U508,4425,Foreign,mobile,1772301576.6932635,0.87,FRAUD,GENUINE
txn_1772301578695_123,U918,17358,Foreign,web,1772301578.695478,1.48,FRAUD,FRAUD
txn_1772301580706_480,U640,12487,Chennai,mobile,1772301580.7061791,0,GENUINE,GENUINE
txn_1772301582720_595,U564,1035,Bangalore,web,1772301582.720102,0,GENUINE,GENUINE
txn_1772301584732_295,U195,6224,Bangalore,mobile,1772301584.7321744,0,FRAUD,GENUINE
txn_1772301586740_472,U126,6705,Delhi,mobile,1772301586.7407079,0,GENUINE,GENUINE
txn_1772301588755_579,U621,3062,Foreign,web,1772301588.7555668,1.01,FRAUD,GENUINE
txn_1772301590759_854,U289,10797,Kolkata,web,1772301590.7598982,0,GENUINE,GENUINE
txn_1772301592772_939,U951,17624,Foreign,web,1772301592.7722356,2.5,FRAUD,FRAUD
txn_1772301594777_765,U319,15128,Chennai,mobile,1772301594.777629,0.92,GENUINE,FRAUD
txn_1772301596783_784,U105,7796,Bangalore,mobile,1772301596.7835426,0,GENUINE,GENUINE
txn_1772301598794_709,U787,2629,Bangalore,web,1772301598.7946856,0,GENUINE,GENUINE
txn_1772301600810_725,U154,2410,Foreign,mobile,1772301600.810222,0.57,GENUINE,GENUINE
txn_1772301602825_204,U232,14026,Bangalore,web,1772301602.8256226,0,GENUINE,GENUINE
txn_1772301604834_726,U642,1450,Kolkata,mobile,1772301604.8340237,0,GENUINE,GENUINE
txn_1772301606840_822,U845,4772,Kolkata,web,1772301606.8402061,0,GENUINE,GENUINE
txn_1772301608847_981,U352,5246,Foreign,mobile,1772301608.8476613,1.3,GENUINE,GENUINE
txn_1772301610860_504,U265,17811,Kolkata,mobile,1772301610.8601146,1.1,FRAUD,FRAUD
txn_1772301612872_398,U159,9256,Kolkata,mobile,1772301612.872137,0,GENUINE,GENUINE
txn_1772301614881_157,U510,13367,Delhi,web,1772301614.881397,0,GENUINE,GENUINE
txn_1772301616894_895,U514,2093,Chennai,mobile,1772301616.8941667,0,GENUINE,GENUINE
txn_1772301618904_849,U298,14399,Chennai,mobile,1772301618.9043672,0,GENUINE,GENUINE
txn_1772301620918_397,U838,4870,Chennai,mobile,1772301620.9181912,0,FRAUD,GENUINE
txn_1772301622931_499,U950,15453,Chennai,mobile,1772301622.9310179,1.23,FRAUD,FRAUD
txn_1772301624945_602,U289,3327,Foreign,web,1772301624.9456725,1.49,FRAUD,GENUINE
txn_1772301626958_259,U229,14346,Kolkata,web,1772301626.958538,0,GENUINE,GENUINE
txn_1772301628971_820,U738,19473,Foreign,web,1772301628.9712594,2.35,FRAUD,FRAUD
txn_1772301630981_311,U715,859,Kolkata,web,1772301630.9816594,0,GENUINE,GENUINE
txn_1772301632994_846,U447,17725,Chennai,web,1772301632.9941506,1.38,GENUINE,FRAUD
txn_1772301635005_867,U848,8345,Chennai,web,1772301635.0047574,0,GENUINE,GENUINE
txn_1772301637018_329,U382,4745,Bangalore,web,1772301637.018767,0,GENUINE,GENUINE
txn_1772301639029_612,U411,2429,Bangalore,web,1772301639.0295599,0,GENUINE,GENUINE
txn_1772301641043_513,U657,5509,Kolkata,web,1772301641.0439363,0,GENUINE,GENUINE
txn_1772301643050_539,U563,12327,Foreign,web,1772301643.0500607,1.32,GENUINE,FRAUD
txn_1772301645060_286,U807,19890,Foreign,mobile,1772301645.0609496,2.37,FRAUD,FRAUD
txn_1772301647067_600,U581,14568,Foreign,mobile,1772301647.0673525,0.54,GENUINE,FRAUD
txn_1772301649078_837,U644,18436,Kolkata,web,1772301649.0781472,1.21,FRAUD,FRAUD
txn_1772301651087_562,U923,1953,Mumbai,web,1772301651.0874877,0,GENUINE,GENUINE
txn_1772301653098_343,U323,8382,Foreign,web,1772301653.0986557,0.54,FRAUD,GENUINE
txn_1772301655102_399,U233,9150,Mumbai,web,1772301655.1028078,0,FRAUD,GENUINE
txn_1772301657108_641,U491,7637,Kolkata,web,1772301657.1082294,0,FRAUD,GENUINE
txn_1772301659118_367,U913,13581,Hyderabad,web,1772301659.1184623,0,GENUINE,GENUINE
txn_1772301661126_330,U567,19154,Bangalore,web,1772301661.1269288,1.44,GENUINE,FRAUD
txn_1772301663138_283,U517,3487,Foreign,web,1772301663.1386466,0.57,FRAUD,GENUINE
txn_1772301665186_752,U983,16577,Hyderabad,mobile,1772301665.1869788,1.3,GENUINE,FRAUD
txn_1772301667228_902,U188,18661,Kolkata,web,1772301667.2287524,1.05,FRAUD,FRAUD
txn_1772301669235_480,U895,854,Chennai,mobile,1772301669.2351065,0,FRAUD,GENUINE
txn_1772301671319_624,U457,1377,Chennai,web,1772301671.3192317,0,GENUINE,GENUINE
txn_1772301673345_859,U684,9575,Bangalore,mobile,1772301673.345726,0,GENUINE,GENUINE
txn_1772301675371_830,U266,13071,Delhi,web,1772301675.371471,0,GENUINE,GENUINE
txn_1772301677383_561,U199,15824,Mumbai,web,1772301677.3835623,0.64,FRAUD,FRAUD
txn_1772301679399_841,U886,7699,Kolkata,web,1772301679.3994367,0,GENUINE,GENUINE
txn_1772301681418_554,U168,17373,Foreign,web,1772301681.418417,2.03,FRAUD,FRAUD
txn_1772301683434_173,U375,10709,Chennai,mobile,1772301683.4349453,0,GENUINE,GENUINE
txn_1772301685442_348,U464,11376,Bangalore,web,1772301685.4425642,0,GENUINE,GENUINE
txn_1772301687454_248,U138,4496,Foreign,web,1772301687.45407,0.71,GENUINE,GENUINE
txn_1772301689466_635,U574,8323,Chennai,mobile,1772301689.46624,0,GENUINE,GENUINE
txn_1772301691479_895,U481,3667,Delhi,mobile,1772301691.4792876,0,GENUINE,GENUINE
